WSBoatType,WSRace,Year,Date,Season,WSMilitary,WSPosition,WSName,WSClub,WSClass,WSSubClass,WSTime,WSPoints,WSTrophies,WSNotes
Kayak,A,1991,TBA,1991,Civilian,1,"Ricketts D & Starkey M","Reading & Leighton Park & ","K2 Junior",TBA,02:01:54,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,1,"Dodd P","Rafca & ","K1 Veteran",TBA,02:08:35,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,1,"Fitchet A & Purkiss R","Poole Harbour  & ","K2 Mixed",TBA,02:09:39,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Wells M & Wells Paul","Richmond  & ","K2 Senior",TBA,02:17:40,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Dresser G","Royal  & ","K1 Senior",TBA,02:19:30,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,1,"Crools D & Ralph P","Adventure Sport R. & ","Canadian Doubles",TBA,02:25:51,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,1,"Pagon B","Bristol  & ","Canadian Singles",TBA,02:26:21,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,1,"Davidson C","Warren & ","K1 Senior",TBA,02:30:29,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,1,"Hunter G & Gimson A","Hemel Hempstead  & ","K2 Ladies",TBA,02:39:00,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Goddard R & Allard S","Bryanston School & ","K2 Senior",TBA,02:50:16,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Wells M & Wells Paul","Richmond  & ","K2 Senior",TBA,02:51:02,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Hollier S & Lang D","Elmbridge & ","K2 Veteran",TBA,02:51:10,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Gow Clifford","Royal Berks Fire & Rescue & ","K1 Veteran",TBA,02:52:58,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Fitchet A & Purkiss R","Poole Harbour  & ","K2 Mixed",TBA,02:55:58,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Dresser G","Royal  & ","K1 Senior",TBA,03:00:54,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Thorogood R & Hall A","H0Pc & ","K2 Veteran",TBA,03:08:29,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Gibson G","Pc4 & ","K1 Ladies",TBA,03:09:42,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Ricketts D & Starkey M","Reading & Leighton Park & ","K2 Junior",TBA,03:16:05,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Wallis G","Wokingham Scouts","K1 Junior",TBA,03:18:30,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Jones P & Slater K","Poole Harbour  & ","Canadian Doubles",TBA,03:25:50,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Fitchet A & Purkiss R","Poole Harbour  & ","K2 Mixed",TBA,03:27:45,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Wibrew Michael","Maidstone & ","K1 Veteran",TBA,03:35:50,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,1,"Hunter G & Gimson A","Hemel Hempstead  & ","K2 Ladies",TBA,03:50:28,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Pagon B","Bristol  & ","K1 Ladies",TBA,03:52:04,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Crools D & Ralph P","Adventure Sport R. & ","Canadian Doubles",TBA,03:57:39,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Davidson C","Warren & ","K1 Junior",TBA,03:59:07,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,1,"Cockelton T & Townsend C","Leaside & ","K2 Ladies",TBA,04:10:44,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,1,"Wells M & Wells Paul","Richmond  & ","K2 Senior",TBA,04:37:17,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,1,"Ricketts D & Starkey M","Reading & Leighton Park & ","K2 Junior",TBA,05:06:04,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,1,"Fitchet A & Purkiss R","Poole Harbour  & ","K2 Mixed",TBA,05:35:25,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,1,"Howie D & Dains R","Acu/Barking & Dag. & ","K2 Veteran",TBA,05:39:19,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,1,"Crools D & Ralph P","Adventure Sport R. & ","Canadian Doubles",TBA,06:08:15,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,1,"Hunter G & Gimson A","Hemel Hempstead  & ","K2 Ladies",TBA,07:07:52,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Adams S & Adams M","Royal Leamington Spa & ","K2 Senior",TBA,01:50:52,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Coulson D","Reading & Leighton Park & ","K1 Senior",TBA,01:54:09,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Ellard S & Middleton C","R. L. S . & ","K2 Veteran",TBA,01:59:44,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Goddard R & Allard S","Bryanston School & ","K2 Junior",TBA,02:09:35,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Wibrew Michael","Maidstone & ","K1 Veteran",TBA,02:09:40,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Perrett B & Smith S","Reading & Leighton Park & ","K2 Mixed",TBA,02:15:57,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Heath A","Acu & ","K1 Senior",TBA,02:23:31,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Watkins B & Hyde J","Hereford & ","K2 Senior",TBA,02:23:46,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Lynch K","Leaside  & ","Canadian Singles",TBA,02:32:35,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Cockelton T & Townsend C","Leaside & ","K2 Ladies",TBA,02:39:41,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Wallis G","Wokingham Scouts & ","K1 Senior",TBA,02:41:23,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,2,"Jones P & Slater K","Poole Harbour  & ","Canadian Doubles",TBA,02:45:47,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Howie D & Dains R","Acu/Barking & Dag. & ","K2 Veteran",TBA,02:52:16,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Lipton J & Irvine R","Bryanston School & ","K2 Senior",TBA,02:53:32,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Watkins B & Hyde J","Hereford & ","K2 Senior",TBA,03:03:15,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Coulson D","Reading & Leighton Park & ","K1 Senior",TBA,03:03:55,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Hussey K & Hare D","Hertfordshire F&R S. & ","K2 Mixed",TBA,03:15:39,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Davidson C",Warren,"K1 Junior",TBA,03:26:50,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Morris A","Independent & ","K1 Ladies",TBA,03:27:24,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Goddard R & Allard S","Bryanston School & ","K2 Junior",TBA,03:29:03,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Howie D & Dains R","Acu/Barking & Dag. & ","K2 Veteran",TBA,03:36:48,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Steel M","Worcester & ","K1 Veteran",TBA,03:41:50,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Gow Clifford","Royal Berks Fire & Rescue & ","K1 Veteran",TBA,03:43:04,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Kinch L & Lies G","Falcon & ","K2 Mixed",TBA,03:54:55,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"White T & Soest M. Van","Adventure Dolphin & ","Canadian Doubles",TBA,03:55:03,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Williamson K","Bristol & ","K1 Junior",TBA,04:07:28,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,2,"Hotten S & Sellers N","Metropolitan Police & ","K2 Ladies",TBA,04:11:38,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Jones P & Slater K","Poole Harbour  & ","Canadian Doubles",TBA,04:16:55,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Morris A","Independent & ","K1 Ladies",TBA,04:19:14,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,2,"Hunter G & Gimson A","Hemel Hempstead  & ","K2 Ladies",TBA,04:31:05,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,2,"Quill P & Lanighan P","Falcon & ","K2 Senior",TBA,04:47:38,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,2,"Goddard R & Allard S","Bryanston School & ","K2 Junior",TBA,05:28:16,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,2,"Davis J & English L","Rm/Rn  & ","K2 Mixed",TBA,06:09:46,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,2,"Edwards Roger & Roberts D","Chelmsford & Bishop","K2 Veteran",TBA,06:19:33,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,2,"Jones P & Slater K","Poole Harbour  & ","Canadian Doubles",TBA,06:52:04,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,2,"Hotten S & Sellers N","Metropolitan Police & ","K2 Ladies",TBA,07:56:32,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Quill P & Lanighan P","Falcon & ","K2 Senior",TBA,01:52:06,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Smith K","Warren  & ","K1 Senior",TBA,01:54:15,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Enoch D & Oliver G","Nottingham & ","K2 Veteran",TBA,02:03:58,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Gow Clifford","Royal Berks Fire & Rescue & ","K1 Veteran",TBA,02:13:26,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Frice B & Jones S","Bryanston School & ","K2 Junior",TBA,02:14:33,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Kinch L & Lies G","Falcon & ","K2 Mixed",TBA,02:22:03,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Phillips T & Dark Simon","Worcester  & ","K2 Senior",TBA,02:25:52,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Saunt B","Adlington & ","K1 Senior",TBA,02:32:42,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Morris A","Independent & ","Canadian Singles",TBA,02:36:50,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Bray A","Fowey & ","K1 Senior",TBA,02:45:49,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"Addington L & Mullins J","Pangbourne & ","K2 Ladies",TBA,02:47:52,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,3,"White T & Soest M. Van","Adventure Dolphin & ","Canadian Doubles",TBA,02:53:59,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Edwards Roger & Roberts D","Chelmsford/Bishop. & ","K2 Veteran",TBA,02:54:23,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Price B & Jones S","Bryanston School & ","K2 Senior",TBA,03:00:28,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Heath A","Acu & ","K1 Senior",TBA,03:06:03,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Phillips T & Dark Simon","Worcester  & ","K2 Senior",TBA,03:08:10,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Davis J & English L","Rm/Rn  & ","K2 Mixed",TBA,03:20:51,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"King R & King S","Hereford  & ","K2 Junior",TBA,03:30:52,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Pagon B","Bristol  & ","K1 Ladies",TBA,03:31:46,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Blackman A",Independent,"K1 Junior",TBA,03:34:58,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Hawkins J & Stevens F","Harlow Outodoor Pursuits & ","K2 Veteran",TBA,03:45:34,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Evans A & Roberts P","Wargrave Runners & ","Canadian Doubles",TBA,03:59:54,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Davis J & English L","Rm/Rn  & ","K2 Mixed",TBA,04:00:10,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Rive R","Marlow & ","K1 Veteran",TBA,04:03:01,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Haynes T","Warren  & ","K1 Veteran",TBA,04:05:38,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Wallis G","Wokingham Scouts & ","K1 Junior",TBA,04:13:27,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,3,"Patton F & Leese J","Metropolitan Police & ","K2 Ladies",TBA,04:29:03,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Mcdonnell M",Hawks,"K1 Ladies",TBA,04:46:04,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,3,"Phillips T & Dark Simon","Worcester  & ","K2 Senior",TBA,04:49:27,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"White T & Soest M. Van","Adventure Dolphin & ","Canadian Doubles",TBA,05:07:28,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,3,"Kitchen P & Jeffery J","Metropolitan Police & ","K2 Ladies",TBA,05:15:13,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,3,"Lipton J & Irvine R","Bryanston School & ","K2 Junior",TBA,05:49:25,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,3,"Hussey K & Hare D","","K2 Mixed",TBA,06:11:23,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,3,"Demery D & Block W","Cambridge & ","K2 Veteran",TBA,06:36:56,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,3,"Kitchen P & Jeffery J","Metropolitan Police & ","K2 Ladies",TBA,08:02:56,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,3,"Evans A & Roberts P","Wargrave Runners & ","Canadian Doubles",TBA,08:38:51,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Saunt B","Adlington & ","K1 Senior",TBA,01:55:35,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Watkins B & Hyde J","Hereford & ","K2 Senior",TBA,01:55:55,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Hollier S & Lang D","Elmbridge & ","K2 Veteran",TBA,02:12:23,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Gardner P","Falcon  & ","K1 Veteran",TBA,02:13:37,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Lipton J & Irvine R","Bryanston School & ","K2 Junior",TBA,02:17:38,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Rigby D & Phipps T","Reading & Leighton Park & ","K2 Mixed",TBA,02:26:08,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Smith M","Jersey  & ","K1 Senior",TBA,02:40:20,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Shoitman P & West P","Westel & ","K2 Senior",TBA,02:41:00,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Gray S","Reading & Leighton Park & ","Canadian Singles",TBA,02:46:43,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Keating S & Wilson W","Nottingham & ","K2 Ladies",TBA,02:50:35,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Crrok S & Ickeringill K","A A Collage Chepstow & ","K2 Senior",TBA,03:03:20,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Mayer R","Woodmill & ","K1 Senior",TBA,03:04:04,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Lanigham P","Falcon  & ","K1 Senior",TBA,03:08:20,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Ranee S & Shaw E","Woodmill & ","K2 Senior",TBA,03:10:30,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,4,"Evans A & Roberts P","Wargrave Runners & ","Canadian Doubles",TBA,03:17:24,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Rigby D & Phipps T","Reading & Leighton Park & ","K2 Mixed",TBA,03:21:48,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Jagger R & Fuller J","Reme  & ","K2 Veteran",TBA,03:33:58,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Waters A","Maidstone ","K1 Junior",TBA,03:37:16,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Lipton J & Irvine R","Bryanston School & ","K2 Junior",TBA,03:43:34,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Edwards Roger & Roberts D","Chelmsford/Bishop. & ","K2 Veteran",TBA,03:54:55,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Mcdonnell M","Hawks & ","K1 Ladies",TBA,03:58:08,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Hussey K & Hare D","Hertfordshire F&R S. & ","K2 Mixed",TBA,04:01:28,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Dromard R","Bishops Stortford & ","K1 Veteran",TBA,04:28:30,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Tavers T","Poole Harbour  & ","K1 Junior",TBA,04:33:06,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,4,"Hayes J & Cooke H","Metropolitan Police & ","K2 Ladies",TBA,04:44:18,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,4,"Watkins B & Hyde J","Hereford & ","K2 Senior",TBA,04:51:14,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Evans A & Roberts P","Wargrave Runners & ","Canadian Doubles",TBA,05:13:33,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,4,"Hotten S & Sellers N","Metropolitan Police & ","K2 Ladies",TBA,05:15:45,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,4,"Gourley S & Craze A","Reading & Leighton Park & ","K2 Junior",TBA,05:52:20,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,4,"Peatroy P & Kilham P","Regents & ","K2 Mixed",TBA,06:23:14,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,4,"Jagger R & Fuller J","Reme  & ","K2 Veteran",TBA,06:42:15,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Heath A","Acu & ","K1 Senior",TBA,01:56:10,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Phillips T & Dark Simon","Worcester  & ","K2 Senior",TBA,01:56:44,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Bacon J & Wesley J","Nottingham & ","K2 Veteran",TBA,02:12:30,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Gourley S & Craze A","Reading & Leighton Park & ","K2 Junior",TBA,02:17:55,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Stevens F","Harlow Outodoor Pursuits & ","K1 Veteran",TBA,02:20:38,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Hussey K & Hare D","Hertfordshire F&R S. & ","K2 Mixed",TBA,02:29:21,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Stinchcombe & Williamson",Bristol,"K2 Senior",TBA,02:42:33,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Kent Richard","Woodmill & ","K1 Senior",TBA,02:45:54,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"McDonnell M",Hawks,"K1 Ladies",TBA,02:54:08,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,5,"Hotten S & Sellers N","Metropolitan Police & ","K2 Ladies",TBA,03:01:10,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Love C & Thomas W","Metropolitan Police & ","K2 Senior",TBA,03:06:31,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,5,"Bushell R","Leaside  & ","K1 Senior",TBA,03:08:35,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,5,"Butt A & Willis Stephen",Woodmill,"K2 Senior",TBA,03:13:08,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Cobham A & Simms A","Kingston Polly & ","K2 Mixed",TBA,03:22:46,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,5,"Watkins P & Hunt A","Hereford & ","K2 Junior",TBA,03:45:57,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Jenson P & Archer N","Richmond  & ","K2 Veteran",TBA,03:46:40,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Gilbert K",Independent,"K1 Junior",TBA,04:00:24,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,5,"Holness S & Payne G","Exeter  & ","K2 Mixed",TBA,04:02:30,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,5,"Shirley S & Poyser G","Harlow Outodoor Pursuits & ","K2 Veteran",TBA,04:25:48,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,5,"Addison T & Peach H","Falcon & ","K2 Ladies",TBA,04:53:03,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,5,"Terry P & Jordan D","Maidstone  & ","K2 Senior",TBA,04:55:07,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,5,"Price B & Jones S","Bryanston School & ","K2 Junior",TBA,06:00:19,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,5,"Johncox G & Mcnuff S","Royal  & ","K2 Mixed",TBA,06:29:49,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,5,"Curtis G & Foster R","Independent & ","K2 Veteran",TBA,07:22:25,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Jones P & Freeman A","Fladbury & ","K2 Senior",TBA,01:59:25,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Bushell R","Leaside  & ","K1 Senior",TBA,01:59:34,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Howie D & Dains R","Acu/Barking & Dag. & ","K2 Veteran",TBA,02:12:39,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Bottrill L & Brooks J","Princess Marina Col. & ","K2 Junior",TBA,02:17:57,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Haynes T","Warren  & ","K1 Veteran",TBA,02:24:22,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Peatroy P & Kilham P","Regents & ","K2 Mixed",TBA,02:32:22,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Jones P & Freeman A","Fladbury & ","K2 Senior",TBA,02:44:34,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Charters S","Exeter  & ","K1 Senior",TBA,02:49:47,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Bellerby C & Phillpott J","Independent & ","K2 Ladies",TBA,03:02:20,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Cartor J & Holland J","Bryanston School & ","K2 Senior",TBA,03:12:24,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,6,"Ayling T","Metropolitan Police & ","Canadian Singles",TBA,03:13:00,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,6,"Stanley B & Hubbucks J","Falcon & ","K2 Senior",TBA,03:16:29,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,6,"Hallan D","Leaside  & ","K1 Senior",TBA,03:18:20,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Rogers S & Rogers J","Blackwater Valley & ","K2 Mixed",TBA,03:32:43,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Curtis G & Foster R","Independent & ","K2 Veteran",TBA,03:48:39,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,6,"Cartor J & Holland J","Bryanston School & ","K2 Junior",TBA,03:55:04,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Tavers T","Poole Harbour ","K1 Junior",TBA,04:08:30,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,6,"Rogers S & Rogers J","Blackwater Valley & ","K2 Mixed",TBA,04:14:27,TBA,TBA,.
Kayak,C,1991,TBA,1991,Civilian,6,"Jenson P & Archer N","Richmond  & ","K2 Veteran",TBA,04:34:06,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,6,"Kitchen P & Jeffery J","Metropolitan Police & ","K2 Ladies",TBA,04:55:20,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,6,"Butt A & Willis Stephen","Woodmill & ","K2 Senior",TBA,05:01:53,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,6,"Cartor J & Holland J","Bryanston School & ","K2 Junior",TBA,06:07:02,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,6,"Rogers S & Rogers J","Blackwater Valley & ","K2 Mixed",TBA,06:39:25,TBA,TBA,.
Kayak,D,1991,TBA,1991,Civilian,6,"Preele R & Sheffield R","Worcester & ","K2 Veteran",TBA,07:30:34,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Shaw E","Royal  & ","K1 Senior",TBA,02:00:01,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Challcombe S & Spain P","Warren & ","K2 Senior",TBA,02:00:12,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Watkins P & Hunt A","Hereford & ","K2 Junior",TBA,02:20:38,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Edwards Roger & Roberts D","Chelmsford/Bishop. & ","K2 Veteran",TBA,02:24:10,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Dromard R","Bishops Stortford & ","K1 Veteran",TBA,02:34:23,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Rogers S & Rogers J","Blackwater Valley & ","K2 Mixed",TBA,02:37:58,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,7,"Pearce Mark S & Toomey Paul","Longridge ","K2 Senior",TBA,02:44:56,TBA,TBA,.
Kayak,B,1991,TBA,1991,Civilian,7,"Tomlins P","Reading & Leighton Park & ","K1 Senior",TBA,02:51:21,TBA,TBA,.
Kayak,A,1991,TBA,1991,Civilian,7,"Bunning & Tregaskis","Rmcs ","K2 Ladies",TBA,03:15:43,TBA,TBA,.
